91.41,18051
95.88,25866
109.4,23127
94.0,16490
114.59,17978
130.24,15741
81.94,17696
127.64,15278
149.98,18336
96.13,27047
135.78,33142
77.82,16706
111.7,23456
80.95,16060
68.1,18356
118.36,19010
76.83,24470
137.49,21020
113.31,24535
128.0,20313
101.99,18140
90.35,17931
37.36,22752
86.63,20779
139.06,23731
78.25,15336
89.2,21861
100.68,14701
82.15,23129
97.06,20400
133.34,21749
45.27,17672
147.26,11205
191.73,14604
140.0,18429
165.72,19310
118.87,18508
36.33,16791
94.89,34778
95.18,21959
86.81,20159
83.0,21446
89.77,32305
84.0,25953
91.75,30518
171.79,36091
79.52,15720
57.3,19721
186.0,34947
101.0,18317
98.4,22866
121.45,15480
145.73,22988
96.39,16081
88.18,32321
91.77,21685
59.01,21692
93.76,27731
139.73,23617
88.08,15327
88.41,18324
85.27,23455
153.0,34968
90.66,20627
108.48,17331
108.0,15371
90.66,20627
94.22,18574
78.05,18578
96.0,30209
153.0,34968
91.0,22858
96.39,16081
88.08,15327
87.31,18784
51.35,25317
96.1,30698
103.0,24078
98.4,24391
98.0,22960
73.0,24658
99.44,24136
90.32,20594
89.98,17004
126.0,18254
132.44,23407
130.47,21461
95.49,32988
83.91,15017
80.9,22868
114.11,24976
92.64,25475
84.77,20645
70.26,18219
126.0,18254
90.37,31538
80.42,19274
133.86,23906
165.5,33958
91.1,21076
130.91,23681
65.46,17568
43.35,18455
115.71,19014
115.71,17976
89.87,21365
145.82,17968
103.54,18351
107.14,18668
98.49,19292
133.0,13610
137.51,14981
132.22,12102
78.04,32035
105.76,15129
135.13,12581
133.52,14081
97.96,24500
146.55,13648
142.45,14041
55.09,21783
133.41,13493
124.17,11034
99.11,18162
146.55,13648
142.45,14041
144.54,17850
95.89,24821
45.53,18670
108.29,30936
92.53,29396
39.1,16113
88.22,19951
73.7,18996
46.27,19452
49.01,22649
51.26,26337
55.27,18998
31.74,20000
74.09,15252
148.59,19315
85.38,33381
115.22,19962
104.02,14421
140.14,11560
137.83,17050
101.97,17653
138.4,18064
93.38,22811
109.7,12033
137.84,16687
114.78,15857
98.0,20000
135.22,23296
135.22,23296
104.95,20201
141.83,28203
83.64,18891
121.94,17222
107.0,26169
102.53,19019
130.76,22943
79.21,13888
143.16,12923
89.19,15137
55.19,18573
88.45,16394
115.94,14232
95.25,17848
85.11,20562
94.0,17022
88.46,14696
83.47,14617
95.8,18059
95.45,18439
85.0,20000
97.24,15426
134.7,13215
72.15,14969
117.51,17020
99.79,15834
91.87,23947
86.21,13920
158.78,20154
96.68,18101
149.79,37386
115.13,18241
117.51,17020
72.15,14969
158.78,20154
171.79,31143
99.79,15834
139.85,21309
91.87,23947
86.21,13920
116.98,19064
139.49,15055
63.88,15342
88.91,15184
67.82,16220
100.9,18633
80.88,20401
36.0,29167
63.63,31118
96.86,13938
147.3,16633
77.67,28969
245.21,29363
101.46,18234
116.46,16744
129.64,16971
92.0,34783
128.97,20160
105.12,24734
134.88,12975
93.52,19248
88.0,17387
128.6,23329
122.99,19352
72.12,19967
62.27,18468
56.98,19306
88.03,23061
245.21,29363
107.91,22983
125.0,20800
168.0,23810
128.97,20160
134.34,17121
79.01,37717
116.18,20142
69.9,17168
147.3,16633
123.44,34025
90.26,18281
92.27,23302
109.11,13491
67.16,19059
68.63,17194
90.35,16603
143.0,30630
120.05,16910
127.93,32049
107.84,23276
109.11,13491
67.16,19059
68.63,17194
90.35,16603
154.23,17507
69.0,16667
161.59,27973
113.0,25222
89.14,19072
91.58,18018
136.5,23444
83.09,15646
78.03,19993
51.31,32158
93.08,24925
78.33,19789
117.86,21042
65.68,16748
86.8,28802
90.88,23658
77.33,22631
96.16,24543
93.14,15998
156.91,15806
66.25,21887
192.09,22386
37.88,24288
41.31,18156
52.4,25764
65.64,17063
42.76,21750
37.88,24288
139.2,22845
50.5,23367
99.41,16800
52.82,12874
58.11,24953
54.72,16448
56.0,21072
45.0,20000
164.0,24391
155.0,13871
51.45,17299
150.0,10534
176.13,20724
209.72,17166
89.0,16293
68.07,23506
100.29,19943
43.08,13928
55.99,19647
86.36,23507
179.76,36160
194.91,18984
168.18,10703
123.83,22047
91.95,35346
61.78,17806
91.55,25997
75.95,36340
124.52,18873
35.85,22316
54.96,18196
174.2,14926
60.1,23295
216.18,13878
77.84,17344
87.7,13227
98.71,19249
114.53,17900
140.31,18246
188.85,21976
80.12,27459
79.92,19395
62.48,17606
51.91,20228
82.82,19923
95.85,17215
56.37,27143
125.09,12631
125.59,18792
138.0,15943
67.26,20815
86.44,13883
176.4,12472
132.72,30139
119.8,24625
95.06,15570
147.94,23659
97.24,16249
130.52,16856
144.22,19762
110.87,18942
120.64,19894
118.96,19335
121.84,19534
129.98,28851
94.0,22873
74.5,16779
91.76,27790
110.51,23075
99.74,22058
87.11,17220
125.0,18800
95.88,28161
96.23,19433
135.14,16502
81.31,15989
114.71,17000
139.0,22303
94.48,21169
144.87,14496
119.7,17544
136.3,16582
134.0,11195
123.05,17879
114.88,19673
90.4,20465
100.15,13480
48.95,16957
114.88,19673
90.4,20465
100.15,13480
48.95,16957
135.03,12516
86.04,36030
137.15,17718
88.62,19748
94.13,17529
75.95,19750
123.73,21418
96.18,18715
104.2,23801
100.08,20984
124.85,17221
79.12,13271
107.58,22588
102.91,28958
98.74,19749
118.0,23475
84.31,19215
71.67,14232
92.63,25694
106.26,28045
184.4,20066
147.36,17305
62.0,24194
156.28,17917
98.25,14046
64.43,18625
76.17,21006
135.93,12139
118.28,19023
98.01,12244
93.52,17644
133.6,26572
96.31,27620
101.54,18220
129.64,19902
94.76,18468
114.01,17104
67.39,15730
135.91,25753
106.63,24384
153.32,19567
79.06,17456
94.67,18486
85.97,17681
102.64,21435
131.59,21735
80.12,27459
114.53,17900
79.92,19395
62.48,17606
125.59,18792
56.37,27143
98.71,19249
104.3,19176
111.62,22219
90.4,16372
107.19,16607
91.64,16151
117.0,13847
89.47,15648
134.81,17432
144.3,26335
93.12,18901
92.0,13587
125.03,15597
97.0,15980
91.99,17394
133.2,18919
93.72,18993
113.84,12738
62.0,19355
99.61,32126
93.71,19209
116.16,16185
98.48,16755
127.12,17700
128.41,14018
102.47,14249
89.56,17307
134.29,24425
102.2,18591
111.27,16896
68.7,18923
74.4,18146
79.95,12758
68.8,16716
111.91,25914
125.46,18971
51.2,19532
86.72,18451
74.74,15789
105.3,16620
96.56,35212
82.45,22196
159.74,13460
97.47,22059
85.72,30332
65.08,16134
93.63,16021
97.31,17368
133.67,18928
137.0,18979
87.38,14306
91.79,21789
85.28,19935
92.26,23846
135.62,22858
94.27,19095
155.06,24507
91.85,13827
91.99,17394
93.72,18993
82.37,16390
101.66,23225
88.0,20910
113.84,12738
156.06,24030
127.75,12134
93.51,27805
99.44,20918
56.1,21391
38.75,32259
130.74,16828
60.49,16863
89.32,21832
89.31,13437
134.2,17884
51.35,25317
86.72,22487
122.57,15094
94.92,21071
65.25,23296
101.97,19124
39.91,19544
125.95,16277
126.94,18907
130.71,22187
92.3,17444
91.76,21579
99.86,16323
125.87,22246
175.53,17092
79.36,17138
100.95,15850
91.03,19445
98.59,19475
121.16,17333
108.09,14988
98.48,16755
127.57,24928
96.68,18619
119.7,18965
130.3,20108
93.71,19209
116.16,16185
111.27,16896
102.2,18591
68.7,18923
102.47,14249
89.56,17307
79.95,12758
58.82,18702
79.43,20144
87.79,35312
72.03,23463
76.41,22903
158.83,17629
94.69,16898
86.42,21755
127.75,12134
88.52,22594
125.59,18792
92.04,21730
74.4,18146
118.65,20987
114.87,20894
157.0,28663
126.94,18907
93.51,27805
56.1,21391
38.75,32259
130.74,16828
125.95,16277
60.49,16863
89.32,21832
89.31,13437
134.2,17884
51.35,25317
86.72,22487
75.3,13945
135.64,11502
103.0,46602
95.91,23460
66.81,21704
156.06,24030
163.0,12270
101.97,19124
39.91,19544
122.57,15094
94.92,21071
65.25,23296
91.03,19445
98.59,19475
99.44,20918
130.71,22187
79.36,17138
175.53,17092
99.86,16323
113.05,22822
101.69,17210
91.03,19445
98.59,19475
120.35,24928
129.24,23213
79.36,17138
92.3,17444
100.95,15850
86.38,17944
91.76,21579
128.87,25608
86.43,17356
56.06,24617
137.19,23326
76.57,17370
75.81,13587
85.93,33749
150.86,18561
153.0,24837
189.84,36874
178.0,28090
113.17,19440
140.49,28401
76.82,18876
104.14,20166
63.8,15518
167.07,17957
44.13,29459
141.0,24114
147.55,22230
189.0,38625
149.77,20031
126.71,18941
137.7,23239
148.57,27260
58.47,12828
137.0,40146
96.89,42317
178.0,42135
149.76,35390
140.52,36294
29.95,28381
202.0,19060
128.01,22264
44.0,32955
127.73,23879
185.34,36150
92.0,20653
124.05,16123
85.04,19756
57.35,20402
332.74,15929
53.0,15284
43.0,11582
61.49,20329
56.06,24617
53.0,15284
61.49,20329
59.45,31960
52.07,17669
107.21,14458
48.57,18530
47.03,24453
91.55,26762
105.58,16954
194.96,17953
46.89,24953
88.29,32620
139.75,21396
104.27,15633
155.83,9947
127.58,12542
126.48,17395
101.4,13709
155.0,15484
133.53,20071
121.19,22692
109.0,21101
180.84,19908
76.95,25991
119.0,13026
131.87,19019
133.95,16798
106.44,16911
68.65,15295
99.96,16507
78.91,15461
137.46,16005
146.08,13007
129.14,15875
113.0,16815
84.71,17118
118.38,27792
153.92,23064
141.31,12172
145.21,19972
100.64,23152
119.48,17577
99.05,14135
78.92,20908
118.07,22868
150.99,31791
131.33,14011
100.47,21898
122.28,24534
72.96,19874
166.33,22847
76.47,19354
135.76,17679
147.0,27892
100.43,24694
110.94,19380
136.91,15339
79.97,25010
84.72,20657
123.0,23171
137.46,16005
146.08,13007
129.14,15875
113.0,16815
84.71,17118
118.38,27792
153.92,23064
141.31,12172
145.21,19972
100.64,23152
119.48,17577
99.05,14135
78.92,20908
118.07,22868
150.99,31791
131.33,14011
100.47,21898
122.28,24534
72.96,19874
166.33,22847
76.47,19354
135.76,17679
147.0,27892
100.43,24694
110.94,19380
136.91,15339
79.97,25010
84.72,20657
123.0,23171
75.46,23854
91.46,34988
129.0,20000
107.72,15968
136.0,16030
91.49,14756
82.5,15152
80.22,14959
79.97,16257
120.0,18334
79.94,14511
133.91,15309
76.61,17883
74.0,25676
124.1,19501
129.25,18724
153.32,19567
129.7,22360
105.5,15925
102.06,14698
143.38,24969
86.71,26526
120.23,24953
123.31,24978
129.9,23865
88.22,22671
105.58,16954
118.36,21798
92.62,14360
75.13,16505
150.69,17785
90.0,23334
126.41,10680
182.46,32884
189.06,32265
146.99,20274
90.67,19853
111.22,23378
49.2,23374
80.62,17366
46.05,20630
129.65,18500
130.07,15377
106.85,21994
64.23,19618
91.29,16432
135.0,14741
116.06,24815
113.69,17152
34.52,17671
86.54,14214
59.53,33597
171.28,21486
127.6,19436
124.01,19193
121.32,39565
145.0,18621
89.43,23483
127.87,18379
128.71,22376
106.58,17827
106.85,21994
121.32,39565
171.28,21486
127.6,19436
124.01,19193
114.0,17193
145.57,20953
86.9,21635
116.0,19828
95.61,16526
129.92,21552
85.93,34913
58.15,24592
55.93,18774
122.25,22904
122.8,13030
131.0,15268
89.43,23483
127.87,18379
218.78,17370
92.88,21534
36.3,26171
128.28,25725
55.0,16000
129.5,23167
149.15,17433
79.0,20254
162.8,22605
73.03,17801
92.68,21580
55.0,16000
85.49,19301
162.8,22605
158.66,21115
140.61,17425
105.79,21647
121.18,17330
43.81,21685
123.52,21050
276.52,23507
173.19,24540
26.78,21658
161.68,22762
127.86,23073
86.21,14500
120.82,31866
133.0,22407
263.02,22812
134.72,17815
153.0,16014
40.79,19858
179.29,9482
255.0,15687
123.0,21545
152.34,21925
250.3,21375
33.71,28479
98.0,41327
88.7,36077
88.7,36077
82.0,9513
83.95,13104
113.37,13673
93.87,18643
47.0,19788
93.47,16262
92.65,13492
70.57,17713
92.0,23914
60.36,17065
129.0,17830
97.06,17309
86.8,17973
82.79,19327
97.22,26744
79.54,23888
64.25,19923
67.02,28350
39.98,18260
53.87,23205
33.66,22282
169.89,30020
64.53,22471
51.35,23370
97.42,22583
127.0,22993
84.23,21964
96.38,23864
66.51,23305
84.23,21964
129.0,28683
50.37,22236
92.65,14032
88.0,20455
77.46,16525
83.19,33057
89.46,18780
90.19,18850
97.4,23101
115.0,17218
111.0,17298
66.0,35607
123.0,20976
92.37,18026
88.28,19031
97.24,20465
93.12,17183
118.01,17626
103.0,25729
131.51,17490
130.34,17033
87.01,16665
73.29,21559
101.92,18152
84.35,16835
81.45,20013
90.4,29868
134.31,29038
91.0,22748
